513,4030414370
514,3997839982
515,3965333874
516,3932891192
517,3900332480
518,3867658472
519,3834693426
520,3801548470
521,3768149364
522,3734480620
523,3700613426
524,3666597350
525,3632456250
526,3598151662
527,3563858912
528,3529590052
529,3495425486
530,3461472372
531,3427661598
532,3393899516
533,3360287792
534,3326923262
535,3293717976
536,3260609626
537,3227612378
538,3194793738
539,3162223010
540,3129946204
541,3098015860
542,3066419162
543,3035165426
544,3004273852
545,2973831646
546,2943815424
547,2914226636
548,2885019146
549,2856221602
550,2827593672
551,2799146040
552,2770794604
553,2742639870
554,2714825214
555,2687167658
556,2659735850
557,2632641708
558,2605801504
559,2579125038
560,2552635774
561,2526467226
562,2500606530
563,2474927530
564,2449405772
565,2423996786
566,2398569812
567,2373046482
568,2347567948
569,2321997316
570,2296414470
571,2270858706
572,2245311802
573,2219840040
574,2194459564
575,2169199952
576,2144003602
577,2118960810
578,2094085458
579,2069442480
580,2045134756
581,2021062866
582,1997276008
583,1973783106
584,1950539818
585,1927480094
586,1904549518
587,1881721496
588,1859181598
589,1836781644
590,1814405026
591,1792239076
592,1770447352
593,1748980664
594,1727863036
595,1707237466
596,1687096980
597,1667495604
598,1648331824
599,1629615602
600,1611362770
601,1593382042
602,1575611332
603,1558063770
604,1540734956
605,1523612292
606,1506648630
607,1489778248
608,1473007574
609,1456318316
610,1439735764
611,1423234288
612,1406865776
613,1390660432
614,1374544558
615,1358533596
616,1342647924
617,1326962692
618,1311586196
619,1296517618
620,1281736754
621,1267249668
622,1252946786
623,1238860842
624,1224915378
625,1211076180
626,1197367950
627,1183773866
628,1170217616
629,1156704578
630,1143250072
631,1129781634
632,1116286902
633,1102768082
634,1089283772
635,1075757980
636,1062247536
637,1048771142
638,1035403602
639,1022129420
640,1008926176
641,995862152
642,982930568
643,970111566
644,957470196
645,944984726
646,932595600
647,920251958
648,907938566
649,895621150
650,883309628
651,871061600
652,858841704
653,846774902
654,834874540
655,823190038
656,811679066
657,800441548
658,789433260
659,778610172
660,767957974
661,757556912
662,747383052
663,737363832
664,727581942
665,717933948
666,708348876
667,698858966
668,689398980
669,680032196
670,670747180
671,661483372
672,652262850
673,643066396
674,633872424
675,624570920
676,615222404
677,605895378
678,596661126
679,587470674
680,578377410
681,569383794
682,560460610
683,551535366
684,542619552
685,533658332
686,524752842
687,515974820
688,507340500
689,498811160
690,490512498
691,482398742
692,474393090
693,466520764
694,458727768
695,451055760
696,443505116
697,436086936
698,428741134
699,421481560
700,414295906
701,407163976
702,400076494
703,393014648
704,386029974
705,379157366
706,372348864
707,365722142
708,359298516
709,353045724
710,346920748
711,340975946
712,335186072
713,329552008
714,324045864
715,318676254
716,313444690
717,308341698
718,303342870
719,298415936
720,293555844
721,288748802
722,283969970
723,279184426
724,274376324
725,269499292
726,264566846
727,259573786
728,254564272
729,249569944
730,244582388
731,239624144
732,234678270
733,229782872
734,224895128
735,220067212
736,215289566
737,210568904
738,205938860
739,201354148
740,196845846
741,192412056
742,188063112
743,183806782
744,179640988
745,175515962
746,171473216
747,167490492
748,163541100
749,159635332
750,155763948
751,151907562
752,148069764
753,144286428
754,140544978
755,136861662
756,133258792
757,129704800
758,126224338
759,122799598
760,119430594
761,116117508
762,112887822
763,109770372
764,106767354
765,103838748
766,101001008
767,98228876
768,95519218
769,92850100
770,90225306
771,87673086
772,85178398
773,82734458
774,80362886
775,78057136
776,75815170
777,73671166
778,71610302
779,69617098
780,67664562
781,65750646
782,63870488
783,62036834
784,60240246
785,58475620
786,56744732
787,55023988
788,53292980
789,51563380
790,49844706
791,48133148
792,46429850
793,44720172
794,42992606
795,41246658
796,39498198
797,37754476
798,36014638
799,34281546
800,32576274
801,30904338
802,29277200
803,27692470
804,26154324
805,24680264
806,23286074
807,21972840
808,20737734
809,19557228
810,18433738
811,17368250
812,16350034
813,15368018
814,14425572
815,13513410
816,12630436
817,11774462
818,10943874
819,10144342
820,9372764
821,8638226
822,7939200
823,7277910
824,6654332
825,6068756
826,5525012
827,5016334
828,4534214
829,4084288
830,3657446
831,3252736
832,2876810
833,2526758
834,2204058
835,1906554
836,1638108
837,1394432
838,1177686
839,987260
840,820170
841,675628
842,555264
843,454160
844,367180
845,291098
846,227850
847,175454
848,132196
849,98784
850,73746
851,55360
852,42048
853,31714
854,23516
855,16914
856,11742
857,7542
858,4446
859,2510
860,1360
861,672
862,290
863,120
864,32
865,8
